Wavelength,UHP-T-405-EP,UHP-T-415-SR,UHP-T-425-SR,UHP-T-435-SR,UHP-T-450-EP,UHP-T-460-DI,UHP-T-488-SR,UHP-T-495-SR,UHP-T-520-EP,UHP-T-545-LA21,UHP-T-596-LA21,UHP-T-620-SR,UHP-T-630-EP,UHP-T-650-EP,UHP-T-670-SR,UHP-T-730-SR
501,9.69E-06,0.000227546,0,0.000101547,0.000351839,0.000550197,0.639368735,0.871575885,0.014509493,0.011119301,-4.53E-06,0,1.98E-12,0,0,0
501.5,8.09E-06,0.000214695,0,9.44E-05,0.000337482,0.000532913,0.618849379,0.863935081,0.018837278,0.009083375,-3.11E-06,0,1.38E-12,4.96E-13,0,0
502,6.03E-06,0.000205522,0,8.74E-05,0.000324976,0.000514865,0.598500302,0.852379144,0.023653093,0.006919693,-2.21E-06,0,9.05E-13,3.51E-13,0,0
502.5,6.15E-06,0.000195549,0,8.05E-05,0.000327873,0.000517631,0.573007228,0.838522744,0.030942108,0.00575031,-1.65E-06,0,7.87E-13,1.11E-13,0,0
503,5.95E-06,0.000188751,0,7.53E-05,0.000329737,0.00051943,0.54544792,0.82461207,0.038985611,0.004514207,-8.76E-07,0,6.20E-13,0,0,0
503.5,7.10E-06,0.000184278,0,7.16E-05,0.000319506,0.000496523,0.516709519,0.810078373,0.050137575,0.003929108,-6.86E-07,0,5.47E-13,0,0,0
504,7.19E-06,0.000177245,0,6.80E-05,0.000307076,0.000475907,0.488707279,0.791670749,0.062486593,0.003312188,-5.92E-07,0,4.54E-13,0,0,0
504.5,7.10E-06,0.000176455,0,6.74E-05,0.000293247,0.000450775,0.455419919,0.772270664,0.07993957,0.003186607,-4.95E-07,0,4.93E-13,0,0,0
505,6.76E-06,0.00017566,0,6.72E-05,0.000279637,0.000428173,0.42326685,0.756720642,0.098977517,0.003051099,-4.02E-07,0,5.03E-13,0,0,0
505.5,7.15E-06,0.000172396,0,6.53E-05,0.00027026,0.000413302,0.387892349,0.737157424,0.123483537,0.003163898,-3.58E-07,0,6.12E-13,0,0,0
506,7.94E-06,0.000168512,0,6.36E-05,0.000258651,0.000398546,0.355931036,0.717612458,0.149848149,0.003275005,-2.42E-07,0,7.35E-13,0,0,0
506.5,9.85E-06,0.000170645,0,6.35E-05,0.000247457,0.000384697,0.322137526,0.697555266,0.179187772,0.003519249,-1.13E-07,0,7.96E-13,0,0,0
507,1.11E-05,0.000174601,0,6.32E-05,0.000238257,0.000369524,0.289883476,0.677546512,0.210126164,0.003764684,1.58E-10,0,8.57E-13,0,0,0
507.5,1.16E-05,0.000180019,0,6.25E-05,0.000223621,0.000350311,0.265571819,0.657614837,0.237619527,0.004327095,9.19E-08,0,9.30E-13,0,0,0
508,1.13E-05,0.000179982,0,6.26E-05,0.000213232,0.0003338,0.240698477,0.637729626,0.26661398,0.004891639,4.92E-07,0,1.03E-12,0,0,0
508.5,9.50E-06,0.00017453,0,5.98E-05,0.000206714,0.000322941,0.223805569,0.617689065,0.289839246,0.00625197,9.39E-07,0,1.69E-12,0,0,0
509,6.94E-06,0.000168482,0,5.76E-05,0.00019879,0.000313975,0.206115498,0.597706767,0.313529017,0.007630139,1.59E-06,0,2.59E-12,0,0,0
509.5,5.17E-06,0.000172317,0,5.80E-05,0.000191698,0.000305809,0.193473059,0.576838848,0.332243188,0.009639186,2.03E-06,0,3.61E-12,0,0,0
510,4.41E-06,0.000177926,0,5.82E-05,0.000184917,0.00029561,0.181252483,0.556094527,0.351423985,0.011657056,2.26E-06,0,4.54E-12,0,0,0
510.5,4.14E-06,0.00018692,0,5.93E-05,0.000175097,0.00028075,0.167409866,0.53624451,0.375379096,0.012422794,1.95E-06,0,5.87E-12,0,0,0
511,3.73E-06,0.000195402,0,6.15E-05,0.000167394,0.000265762,0.155365053,0.520230987,0.399556955,0.013183431,2.25E-06,0,7.18E-12,0,0,0
511.5,2.89E-06,0.000206257,0,6.39E-05,0.000157741,0.000245569,0.137683552,0.501860252,0.437055671,0.011520854,2.11E-06,0,7.23E-12,0,0,0
512,1.29E-06,0.000215301,0,6.58E-05,0.000148363,0.000224762,0.120914376,0.48345169,0.475513561,0.009831621,1.66E-06,0,6.82E-12,0,0,0
512.5,4.90E-07,0.000219035,0,6.82E-05,0.000135662,0.000201913,0.099666359,0.469066989,0.530958309,0.007559547,1.28E-06,0,5.62E-12,0,0,0
513,5.26E-07,0.000224731,0,7.15E-05,0.000122941,0.000180833,0.078809701,0.454632711,0.588781256,0.005273949,1.06E-06,0,4.15E-12,0,0,0
513.5,3.20E-06,0.000229556,0,7.50E-05,0.000113868,0.000165035,0.058800002,0.435510235,0.650323417,0.004053954,9.68E-07,0,3.22E-12,0,0,0
514,5.35E-06,0.000236638,0,7.74E-05,0.000104638,0.000150302,0.04007304,0.420186619,0.713317355,0.002826057,6.14E-07,0,2.26E-12,0,0,0
514.5,1.01E-05,0.00023899,0,7.94E-05,9.51E-05,0.000135653,0.028565786,0.404274871,0.758696378,0.002275572,4.50E-07,1.80E-11,1.68E-12,0,0,0
515,1.39E-05,0.000244481,0,8.07E-05,8.58E-05,0.000121727,0.017896459,0.392189837,0.804436169,0.001723818,2.99E-07,0,1.17E-12,0,0,0
515.5,1.55E-05,0.000251994,0,7.93E-05,8.29E-05,0.000115963,0.013186149,0.374761251,0.831782333,0.001462346,1.56E-07,0,1.08E-12,0,0,0
516,1.44E-05,0.000252776,0,7.79E-05,8.06E-05,0.000111255,0.008823554,0.359709937,0.8595857,0.001199139,6.18E-08,0,9.10E-13,0,0,0
516.5,1.52E-05,0.000252792,0,7.52E-05,7.74E-05,0.000108081,0.007736007,0.344431563,0.875239333,0.001082927,6.47E-10,0,7.30E-13,0,0,0
517,1.49E-05,0.000250224,0,7.32E-05,7.49E-05,0.000105151,0.006719087,0.329688455,0.89097288,0.000965724,-3.11E-08,0,5.61E-13,0,0,0
517.5,1.78E-05,0.00024629,0,7.13E-05,7.30E-05,0.000102766,0.006618818,0.314258852,0.90160461,0.000886014,-5.63E-08,0,5.51E-13,0,0,0
518,1.94E-05,0.000239853,0,7.17E-05,7.24E-05,0.000100425,0.006512377,0.299438187,0.91036713,0.000805471,-4.71E-08,0,5.19E-13,0,0,0
518.5,2.17E-05,0.000233704,0,7.23E-05,7.21E-05,9.89E-05,0.006226542,0.282642366,0.917826711,0.000769811,-4.28E-08,0,4.44E-13,0,0,0
519,2.25E-05,0.000230933,0,7.12E-05,7.15E-05,9.74E-05,0.005942338,0.266964083,0.922502416,0.000735009,-8.62E-08,0,3.70E-13,0,0,0
519.5,2.23E-05,0.000226637,0,6.74E-05,6.96E-05,9.35E-05,0.005531066,0.250024392,0.927662786,0.000692655,-1.59E-07,0,3.66E-13,0,0,0
520,2.16E-05,0.000222257,0,6.40E-05,6.79E-05,9.05E-05,0.005142471,0.233944397,0.930973823,0.00065111,-1.88E-07,0,3.55E-13,0,0,0
520.5,1.90E-05,0.00021791,0,6.11E-05,6.47E-05,8.55E-05,0.004685307,0.215721164,0.933210374,0.000675757,-2.11E-07,0,3.57E-13,0,0,0
521,1.80E-05,0.000215767,0,5.88E-05,6.06E-05,8.00E-05,0.004248728,0.198523348,0.934514128,0.000701008,-2.06E-07,0,3.55E-13,0,0,0
521.5,1.72E-05,0.000209437,0,5.57E-05,5.60E-05,7.53E-05,0.004012837,0.181529398,0.93202651,0.000713652,-1.86E-07,0,3.64E-13,0,0,0
522,1.72E-05,0.000202244,0,5.18E-05,5.25E-05,7.08E-05,0.003796937,0.164985019,0.928591622,0.000726976,-1.95E-07,0,3.71E-13,0,0,0
522.5,1.62E-05,0.000193114,0,4.79E-05,4.99E-05,6.53E-05,0.003655736,0.148700751,0.921900168,0.000782391,-2.28E-07,0,4.63E-13,0,0,0
523,1.49E-05,0.000184091,0,4.51E-05,4.68E-05,6.00E-05,0.003520701,0.133425047,0.914255915,0.000836828,-2.47E-07,0,5.68E-13,0,0,0
523.5,1.29E-05,0.000172841,0,4.27E-05,4.14E-05,5.43E-05,0.003388567,0.121838628,0.906241382,0.000888535,-2.76E-07,0,7.18E-13,0,0,0
524,1.12E-05,0.000162516,0,4.01E-05,3.71E-05,4.93E-05,0.003270714,0.110744142,0.897256528,0.000940098,-3.38E-07,0,8.50E-13,0,0,0
524.5,9.57E-06,0.000158379,0,3.87E-05,3.67E-05,4.76E-05,0.003093304,0.100916753,0.887015372,0.001053163,-4.32E-07,0,1.36E-12,0,0,0
525,7.09E-06,0.000157754,0,3.81E-05,3.62E-05,4.57E-05,0.002927258,0.091530716,0.877713812,0.001166797,-4.80E-07,0,2.01E-12,0,0,0
525.5,5.90E-06,0.000154292,0,3.70E-05,3.43E-05,4.23E-05,0.002742068,0.081671954,0.869225926,0.001323769,-5.14E-07,0,3.29E-12,0,0,0
526,5.20E-06,0.000150852,0,3.66E-05,3.24E-05,3.86E-05,0.002562668,0.072308137,0.860718064,0.001480074,-4.62E-07,0,4.94E-12,0,0,0
526.5,4.27E-06,0.000150552,0,3.56E-05,2.97E-05,3.53E-05,0.002379348,0.059501001,0.851664405,0.001754485,-4.27E-07,0,7.18E-12,0,0,0
527,4.53E-06,0.000151549,0,3.47E-05,2.74E-05,3.29E-05,0.002202694,0.047592086,0.843526755,0.002029701,-3.39E-07,0,9.79E-12,0,0,0
527.5,4.71E-06,0.000156828,0,3.57E-05,2.61E-05,3.07E-05,0.002050848,0.03513952,0.834401392,0.00242007,-2.14E-07,0,1.30E-11,0,0,0
528,3.35E-06,0.000157329,0,3.62E-05,2.39E-05,2.84E-05,0.00191053,0.023501434,0.825267412,0.002812395,-7.78E-08,0,1.66E-11,0,0,0
528.5,2.79E-06,0.000153488,0,3.54E-05,2.21E-05,2.71E-05,0.001771477,0.016255751,0.81626103,0.003367832,4.00E-08,0,1.91E-11,0,0,0
529,2.07E-06,0.000150209,0,3.45E-05,2.00E-05,2.61E-05,0.001637697,0.009497704,0.80819258,0.00392717,1.63E-07,0,2.11E-11,0,0,0
529.5,2.50E-06,0.000149468,0,3.45E-05,1.73E-05,2.40E-05,0.001581926,0.00695788,0.798110478,0.004684713,4.37E-07,0,2.12E-11,0,0,0
530,3.71E-06,0.000147553,0,3.58E-05,1.49E-05,2.33E-05,0.001531337,0.004601336,0.788042079,0.005444008,1.07E-06,0,1.96E-11,0,0,0
530.5,5.53E-06,0.00014521,0,3.74E-05,1.24E-05,2.20E-05,0.001546065,0.004121379,0.776432766,0.006274528,2.21E-06,0,1.84E-11,0,0,0
531,7.13E-06,0.000147759,0,3.80E-05,1.07E-05,2.09E-05,0.001556147,0.003652427,0.763910168,0.007106294,3.22E-06,0,1.61E-11,0,0,0
531.5,6.85E-06,0.000149489,0,3.88E-05,9.38E-06,2.04E-05,0.001567561,0.003596461,0.751419789,0.007851593,4.61E-06,0,1.45E-11,0,0,0
532,6.77E-06,0.000152172,0,3.83E-05,8.99E-06,2.04E-05,0.001573906,0.003523864,0.738964451,0.008606354,5.51E-06,0,1.26E-11,0,0,0
532.5,6.65E-06,0.000152582,0,3.76E-05,8.57E-06,2.06E-05,0.001594372,0.003532915,0.725584902,0.009016704,6.06E-06,0,1.09E-11,0,0,0
533,6.44E-06,0.000150376,0,3.73E-05,8.22E-06,2.11E-05,0.001609486,0.003545566,0.712243912,0.009436918,6.77E-06,0,9.16E-12,0,0,0
533.5,8.29E-06,0.000147821,0,3.86E-05,8.06E-06,2.40E-05,0.001568652,0.003486277,0.698189815,0.009568826,7.73E-06,0,8.51E-12,0,0,0
534,1.05E-05,0.000144116,0,3.88E-05,6.94E-06,2.61E-05,0.001527053,0.003436402,0.684170231,0.009710698,8.25E-06,0,7.87E-12,2.41E-13,0,0
534.5,1.23E-05,0.000145141,0,3.97E-05,5.80E-06,2.45E-05,0.001459555,0.003304812,0.670906424,0.009685561,8.58E-06,0,8.00E-12,1.67E-13,0,0
535,1.24E-05,0.00014684,0,4.10E-05,5.28E-06,2.28E-05,0.001386149,0.003187497,0.656710948,0.009660355,9.26E-06,0,8.09E-12,6.16E-14,0,0
535.5,1.09E-05,0.000147367,0,4.06E-05,5.20E-06,2.27E-05,0.001304374,0.00308753,0.643582368,0.009692359,9.91E-06,0,8.26E-12,0,0,0
536,8.67E-06,0.000151993,0,4.08E-05,5.41E-06,2.39E-05,0.001225131,0.002974184,0.629516991,0.009714481,1.08E-05,0,8.40E-12,1.68E-13,0,0
536.5,6.23E-06,0.000156367,0,4.05E-05,5.21E-06,2.45E-05,0.001119105,0.002839386,0.61625959,0.009890436,1.18E-05,0,9.07E-12,3.28E-13,0,0
537,6.03E-06,0.000160056,0,4.07E-05,4.08E-06,2.51E-05,0.001017602,0.0027072,0.602965804,0.010066671,1.30E-05,0,9.72E-12,2.90E-13,0,0
537.5,7.07E-06,0.000162151,0,4.01E-05,3.06E-06,2.46E-05,0.000929527,0.002571587,0.589689566,0.01046867,1.43E-05,0,1.26E-11,2.94E-13,0,0
538,8.01E-06,0.000163549,0,3.94E-05,2.80E-06,2.46E-05,0.000845007,0.002451838,0.577316259,0.010881395,1.57E-05,0,1.58E-11,1.39E-12,0,0
538.5,8.38E-06,0.000162542,0,3.90E-05,3.24E-06,2.37E-05,0.000785684,0.002373535,0.564291518,0.011590894,1.79E-05,9.59E-10,2.33E-11,1.84E-12,0,0
539,6.49E-06,0.000158242,0,3.84E-05,4.07E-06,2.23E-05,0.000728525,0.002295315,0.552201019,0.012311992,2.01E-05,1.16E-09,3.26E-11,0,0,0
539.5,4.73E-06,0.000149659,0,3.69E-05,5.16E-06,2.32E-05,0.000710128,0.002218523,0.539169414,0.013423099,2.34E-05,4.35E-09,5.78E-11,0,0,0
540,4.48E-06,0.000141773,0,3.46E-05,5.65E-06,2.54E-05,0.000696331,0.002154536,0.526173098,0.014545743,2.63E-05,1.43E-08,9.23E-11,0,0,0
540.5,3.81E-06,0.000142778,0,3.40E-05,5.88E-06,2.67E-05,0.000691863,0.002067701,0.51254616,0.016386029,3.11E-05,5.88E-08,2.02E-10,0,0,0
541,2.09E-06,0.000144291,0,3.35E-05,6.20E-06,2.67E-05,0.000686365,0.00200703,0.498988035,0.01819274,3.65E-05,1.79E-07,3.62E-10,0,0,0
541.5,6.42E-07,0.000143304,0,3.31E-05,6.31E-06,2.53E-05,0.000683587,0.001954608,0.485831443,0.021123969,4.53E-05,3.51E-07,7.18E-10,0,0,0
542,2.98E-07,0.000142819,0,3.31E-05,6.18E-06,2.48E-05,0.000679488,0.001901348,0.472766641,0.023994003,5.51E-05,3.23E-07,1.24E-09,0,0,0
542.5,7.26E-07,0.000139072,0,3.19E-05,7.03E-06,2.59E-05,0.000677305,0.001827921,0.458803018,0.028809564,6.93E-05,2.79E-07,1.84E-09,0,0,0
543,2.02E-07,0.00013583,0,3.15E-05,8.69E-06,2.70E-05,0.000679446,0.00176785,0.445896272,0.033612391,8.63E-05,2.83E-07,2.56E-09,2.47E-10,0,0
543.5,0,0.000133684,0,3.11E-05,9.98E-06,2.62E-05,0.00066739,0.001665589,0.431126399,0.041470317,0.000113742,3.32E-07,2.82E-09,3.82E-10,0,0
544,0,0.000132912,0,3.06E-05,9.41E-06,2.47E-05,0.000648769,0.001566976,0.41654984,0.049431909,0.00014499,3.53E-07,2.76E-09,3.29E-10,0,0
544.5,0,0.000129177,0,2.92E-05,9.18E-06,2.29E-05,0.000618541,0.001469249,0.399706488,0.06333116,0.000199254,2.97E-07,2.63E-09,3.47E-10,0,0
545,0,0.000125434,0,2.87E-05,8.80E-06,2.00E-05,0.000589081,0.001375457,0.383182095,0.07735407,0.000267104,2.82E-07,1.98E-09,1.93E-10,0,0
545.5,0,0.000119666,0,2.78E-05,9.17E-06,1.75E-05,0.000552347,0.001266343,0.363504529,0.099122619,0.000369183,2.11E-07,1.85E-09,9.59E-11,0,0
546,0,0.000113282,0,2.71E-05,1.02E-05,1.47E-05,0.000519676,0.001163107,0.345174435,0.120834564,0.000491058,2.14E-07,1.43E-09,0,0,0
546.5,0,0.000108408,0,2.64E-05,1.07E-05,1.26E-05,0.000478634,0.001051139,0.322795482,0.153317602,0.000671954,1.73E-07,1.39E-09,0,0,0
547,1.23E-06,0.00010286,0,2.49E-05,9.91E-06,1.21E-05,0.000440138,0.000937848,0.301141698,0.185762886,0.000866542,1.30E-07,1.20E-09,0,0,0
547.5,2.62E-06,9.88E-05,0,2.41E-05,9.22E-06,9.76E-06,0.000394153,0.000816219,0.278066779,0.225296153,0.001126586,1.72E-07,1.25E-09,0,0,0
548,2.57E-06,9.56E-05,0,2.30E-05,9.34E-06,6.98E-06,0.00035173,0.000705221,0.255105941,0.264696862,0.001402909,2.12E-07,1.21E-09,0,0,0
548.5,2.31E-06,9.47E-05,0,2.25E-05,7.51E-06,4.63E-06,0.000310379,0.000625162,0.232843944,0.3057903,0.001736827,2.15E-07,1.19E-09,0,0,0
549,2.60E-06,9.11E-05,0,2.16E-05,5.51E-06,2.19E-06,0.000271819,0.00055085,0.211420715,0.346440705,0.002100913,1.98E-07,1.14E-09,0,0,0
549.5,3.45E-06,8.65E-05,0,2.09E-05,4.14E-06,1.34E-06,0.00024575,0.00048242,0.192408547,0.3801119,0.002439116,2.06E-07,1.16E-09,0,0,0
550,3.84E-06,8.17E-05,0,2.06E-05,3.12E-06,6.82E-07,0.000220483,0.000419615,0.174729007,0.412953465,0.002829386,2.30E-07,1.16E-09,0,0,0
550.5,4.32E-06,7.99E-05,0,2.13E-05,2.02E-06,1.49E-06,0.000202828,0.000374664,0.160287418,0.437535989,0.003220786,2.72E-07,1.25E-09,0,0,0
551,5.00E-06,7.77E-05,0,2.17E-05,1.61E-06,1.92E-06,0.000185822,0.000333278,0.146429594,0.461758492,0.00363766,3.28E-07,1.33E-09,0,0,0
551.5,5.46E-06,7.50E-05,0,2.13E-05,8.18E-07,1.70E-06,0.000166002,0.00029408,0.130775859,0.492516488,0.00414159,3.62E-07,1.49E-09,0,0,0
552,5.33E-06,7.30E-05,0,1.98E-05,0,1.56E-06,0.000147353,0.000258054,0.115870095,0.52273861,0.004639769,4.39E-07,1.66E-09,0,0,0
552.5,4.35E-06,6.65E-05,0,1.72E-05,0,1.49E-06,0.00012397,0.000208034,0.09622543,0.570870896,0.005379035,5.85E-07,2.10E-09,0,0,0
553,3.23E-06,5.81E-05,0,1.46E-05,0,1.34E-06,0.000101481,0.000163403,0.078012863,0.618187813,0.006213848,7.82E-07,2.59E-09,0,0,0
553.5,2.32E-06,4.60E-05,0,1.11E-05,0,1.02E-06,7.63E-05,0.000121994,0.057148007,0.677719681,0.007245142,1.01E-06,3.51E-09,0,0,0
554,1.87E-06,3.28E-05,0,7.60E-06,0,6.33E-07,5.14E-05,8.17E-05,0.037576893,0.735394131,0.008348522,1.16E-06,4.61E-09,0,0,0
554.5,1.14E-06,2.29E-05,0,5.24E-06,0,4.04E-07,3.44E-05,5.39E-05,0.024545568,0.772401277,0.009376007,1.30E-06,6.04E-09,0,0,0
555,8.73E-07,1.24E-05,0,2.77E-06,0,1.83E-07,1.78E-05,2.75E-05,0.012383239,0.809553065,0.010463107,1.32E-06,7.73E-09,0,0,0
555.5,5.67E-07,9.57E-06,0,2.10E-06,0,1.70E-07,1.32E-05,2.03E-05,0.008985476,0.813777847,0.011179336,1.39E-06,9.98E-09,0,0,0
556,6.99E-07,6.63E-06,0,1.44E-06,0,1.06E-07,8.69E-06,1.34E-05,0.005800419,0.816812303,0.012007127,1.51E-06,1.27E-08,0,0,0
556.5,7.79E-07,8.30E-06,0,1.83E-06,0,9.68E-08,9.90E-06,1.57E-05,0.006586975,0.804920785,0.012637588,1.62E-06,1.49E-08,0,0,0
557,8.28E-07,1.01E-05,0,2.25E-06,0,1.39E-07,1.10E-05,1.78E-05,0.007331489,0.7931079,0.013323348,1.95E-06,1.72E-08,0,0,0
557.5,7.62E-07,1.25E-05,0,2.83E-06,0,2.02E-07,1.28E-05,2.15E-05,0.008746183,0.777044033,0.014000784,2.15E-06,2.04E-08,0,0,0
558,8.29E-07,1.51E-05,0,3.40E-06,0,3.08E-07,1.44E-05,2.51E-05,0.010096783,0.761146335,0.014662036,2.44E-06,2.38E-08,0,0,0
558.5,9.73E-07,1.71E-05,0,3.79E-06,0,3.86E-07,1.53E-05,2.81E-05,0.010922239,0.748068472,0.015432452,2.78E-06,2.58E-08,0,0,0
559,9.27E-07,1.90E-05,0,4.14E-06,0,4.18E-07,1.59E-05,3.13E-05,0.011725391,0.734175102,0.016219084,3.11E-06,2.72E-08,0,0,0
559.5,7.55E-07,2.04E-05,0,4.35E-06,0,4.38E-07,1.56E-05,3.23E-05,0.011920614,0.723783095,0.017142613,3.90E-06,2.80E-08,0,0,0
560,6.33E-07,2.17E-05,0,4.51E-06,0,4.00E-07,1.52E-05,3.31E-05,0.012147791,0.712532555,0.018117269,4.99E-06,2.76E-08,0,0,0
560.5,6.96E-07,2.20E-05,0,4.48E-06,0,5.11E-07,1.40E-05,3.28E-05,0.011640338,0.704343576,0.019267714,6.39E-06,2.97E-08,1.97E-09,0,0
561,8.45E-07,2.16E-05,0,4.37E-06,5.82E-09,5.02E-07,1.30E-05,3.26E-05,0.011209348,0.697072847,0.020479198,8.40E-06,3.10E-08,3.49E-09,0,0
561.5,9.89E-07,2.01E-05,0,4.06E-06,7.06E-08,5.07E-07,1.17E-05,3.00E-05,0.010300222,0.691170807,0.021873252,1.03E-05,3.44E-08,6.29E-09,0,0
562,1.11E-06,1.88E-05,0,3.88E-06,1.35E-07,5.23E-07,1.04E-05,2.75E-05,0.009490959,0.686134646,0.023370327,1.30E-05,3.68E-08,9.22E-09,0,0
562.5,1.22E-06,1.69E-05,0,3.56E-06,9.61E-08,4.89E-07,9.33E-06,2.55E-05,0.008407667,0.682052663,0.025022459,1.60E-05,4.24E-08,1.20E-08,0,0
563,1.35E-06,1.55E-05,0,3.44E-06,0,4.71E-07,8.29E-06,2.34E-05,0.007429908,0.676952254,0.026848201,2.09E-05,4.71E-08,1.38E-08,0,0
563.5,1.40E-06,1.46E-05,0,3.26E-06,0,4.23E-07,7.49E-06,2.07E-05,0.00640047,0.67256348,0.028728129,2.60E-05,5.70E-08,1.47E-08,0,0
564,1.39E-06,1.37E-05,0,3.01E-06,0,4.25E-07,6.66E-06,1.79E-05,0.005471842,0.669037281,0.030723841,3.30E-05,6.70E-08,1.61E-08,0,0
564.5,1.32E-06,1.31E-05,0,2.84E-06,0,4.38E-07,6.03E-06,1.59E-05,0.004832665,0.66281369,0.032884127,4.17E-05,8.28E-08,1.92E-08,0,0
565,1.18E-06,1.23E-05,0,2.65E-06,0,3.95E-07,5.41E-06,1.40E-05,0.004189288,0.65654926,0.034903599,5.13E-05,9.93E-08,2.18E-08,0,0
565.5,9.82E-07,1.09E-05,0,2.38E-06,0,3.99E-07,4.94E-06,1.24E-05,0.003696986,0.64980652,0.037236901,6.20E-05,1.26E-07,3.11E-08,0,0
566,8.33E-07,9.50E-06,0,2.08E-06,0,3.58E-07,4.45E-06,1.08E-05,0.0031964,0.643033925,0.039585861,7.33E-05,1.55E-07,3.86E-08,0,0
566.5,7.15E-07,8.88E-06,0,1.95E-06,0,3.54E-07,4.32E-06,9.82E-06,0.002944124,0.635092713,0.042183365,8.40E-05,1.89E-07,4.83E-08,0,0
567,5.82E-07,8.51E-06,0,1.83E-06,0,3.63E-07,4.18E-06,8.84E-06,0.002727389,0.62810628,0.044788586,9.57E-05,2.27E-07,5.94E-08,0,0
567.5,4.69E-07,8.27E-06,0,1.79E-06,0,3.79E-07,4.00E-06,8.15E-06,0.00256145,0.620891156,0.047690168,0.00010989,2.74E-07,6.99E-08,0,0
568,4.17E-07,8.10E-06,0,1.74E-06,0,4.03E-07,3.83E-06,7.57E-06,0.002424524,0.613686134,0.050915112,0.000125205,3.26E-07,8.46E-08,0,0
568.5,3.21E-07,8.29E-06,0,1.76E-06,0,4.23E-07,3.78E-06,7.27E-06,0.002361187,0.606294653,0.054094793,0.000143253,3.97E-07,1.02E-07,0,0
569,1.90E-07,8.50E-06,0,1.78E-06,0,4.22E-07,3.73E-06,6.98E-06,0.002303707,0.598919259,0.057274166,0.000162669,4.77E-07,1.19E-07,0,0
569.5,8.11E-08,8.91E-06,0,1.85E-06,0,3.99E-07,3.71E-06,6.55E-06,0.002256414,0.591589748,0.06074273,0.000180212,5.85E-07,1.37E-07,0,0
570,7.37E-08,9.17E-06,0,1.91E-06,0,3.93E-07,3.68E-06,6.10E-06,0.002209217,0.584276037,0.064525513,0.000194942,7.08E-07,1.68E-07,0,0
570.5,9.38E-08,9.46E-06,0,2.00E-06,0,3.97E-07,3.63E-06,5.99E-06,0.002162503,0.577977551,0.068590032,0.000211469,8.76E-07,2.15E-07,0,0
571,1.07E-07,9.60E-06,0,2.10E-06,0,3.91E-07,3.56E-06,5.88E-06,0.002118705,0.570749899,0.072963664,0.000230033,1.06E-06,2.56E-07,0,0
571.5,1.63E-07,9.29E-06,0,2.08E-06,0,3.96E-07,3.33E-06,5.72E-06,0.002020968,0.564753286,0.077341,0.000251739,1.33E-06,3.21E-07,0,0
572,2.07E-07,8.83E-06,0,2.04E-06,0,4.04E-07,3.13E-06,5.62E-06,0.001929902,0.557822495,0.082027636,0.000279761,1.64E-06,4.01E-07,0,0
572.5,1.99E-07,8.42E-06,0,1.99E-06,0,3.72E-07,2.95E-06,5.50E-06,0.001827994,0.551701816,0.087267636,0.000309893,2.10E-06,4.98E-07,0,0
573,1.82E-07,8.25E-06,0,1.97E-06,0,3.44E-07,2.79E-06,5.38E-06,0.001731008,0.545590088,0.092805346,0.000343166,2.63E-06,6.16E-07,0,0
573.5,1.58E-07,7.90E-06,0,1.90E-06,0,2.91E-07,2.68E-06,5.23E-06,0.00160484,0.539537583,0.098592213,0.000377621,3.37E-06,7.73E-07,0,0
574,1.53E-07,7.63E-06,0,1.80E-06,0,2.67E-07,2.55E-06,5.03E-06,0.001485451,0.533491665,0.104667091,0.000423235,4.23E-06,9.81E-07,0,0
574.5,1.48E-07,7.35E-06,0,1.74E-06,0,2.93E-07,2.50E-06,4.98E-06,0.001384794,0.526656111,0.111229045,0.000471995,5.28E-06,1.28E-06,0,0
575,1.10E-07,7.02E-06,0,1.71E-06,0,3.11E-07,2.44E-06,4.93E-06,0.001289714,0.519844408,0.118059024,0.000544692,6.49E-06,1.59E-06,0,0
575.5,4.28E-08,6.23E-06,0,1.58E-06,0,2.81E-07,2.33E-06,4.88E-06,0.001175068,0.512527356,0.125384802,0.000625733,7.71E-06,1.77E-06,0,0
576,0,5.47E-06,0,1.42E-06,0,2.29E-07,2.20E-06,4.77E-06,0.001064985,0.50524378,0.133312595,0.000735604,9.07E-06,1.87E-06,0,0
576.5,0,4.86E-06,0,1.32E-06,0,1.91E-07,2.12E-06,4.71E-06,0.000975665,0.49769381,0.142194199,0.000858354,1.02E-05,2.00E-06,0,0
577,0,4.37E-06,0,1.22E-06,0,1.54E-07,2.04E-06,4.64E-06,0.000891439,0.489280599,0.151407272,0.001027,1.14E-05,2.13E-06,0,0
577.5,0,4.14E-06,0,1.14E-06,0,1.45E-07,1.99E-06,4.55E-06,0.00082213,0.480213352,0.161729189,0.001211199,1.24E-05,2.31E-06,0,0
578,4.08E-08,3.82E-06,0,1.06E-06,0,1.44E-07,1.93E-06,4.42E-06,0.000755475,0.470338424,0.172403975,0.001466741,1.33E-05,2.54E-06,0,0
578.5,6.77E-08,3.74E-06,0,1.03E-06,0,1.10E-07,1.89E-06,4.38E-06,0.000712411,0.459600957,0.183915533,0.001747696,1.45E-05,2.70E-06,0,0
579,7.55E-08,3.60E-06,0,9.98E-07,0,7.35E-08,1.84E-06,4.34E-06,0.000669219,0.448126085,0.196081174,0.00212852,1.55E-05,2.75E-06,0,0
